,ListingId_1,ListingId_2,ids,uns_label,label,pred_label
7891,43875549,38160285,"(43875549, 38160285)",0.0,,0.0
7892,43875549,40196568,"(43875549, 40196568)",0.0,,0.0
7893,43875549,41522652,"(43875549, 41522652)",0.0,,0.0
7894,43925314,12970674,"(43925314, 12970674)",0.0,,0.0
7895,43925314,13119217,"(43925314, 13119217)",0.0,,0.0
7896,43925314,14182817,"(43925314, 14182817)",0.0,,0.0
7897,43925314,15921637,"(43925314, 15921637)",0.0,,0.0
7898,43933080,16211736,"(43933080, 16211736)",0.0,,0.0
7899,43933080,1849795,"(43933080, 1849795)",0.0,,0.0
7900,43933080,18517833,"(43933080, 18517833)",0.0,,0.0
7901,43933080,21593642,"(43933080, 21593642)",0.0,,0.0
7902,43933080,25775511,"(43933080, 25775511)",0.0,,0.0
7903,43933080,31373405,"(43933080, 31373405)",0.0,,0.0
7904,43933080,33673394,"(43933080, 33673394)",0.0,0.0,0.0
7905,43933080,40105108,"(43933080, 40105108)",0.0,,0.0
7906,43933080,40196568,"(43933080, 40196568)",0.0,,0.0
7907,43933080,41522652,"(43933080, 41522652)",0.0,,0.0
7908,43933080,41680836,"(43933080, 41680836)",0.0,,0.0
7909,43959107,10259094,"(43959107, 10259094)",0.0,,0.0
7910,43959107,10538208,"(43959107, 10538208)",0.0,,0.0
7911,43959107,12216213,"(43959107, 12216213)",0.0,,0.0
7912,43959107,13013727,"(43959107, 13013727)",0.0,,0.0
7913,43959107,14017892,"(43959107, 14017892)",0.0,,0.0
7914,43959107,15038140,"(43959107, 15038140)",0.0,,0.0
7915,43959107,15109768,"(43959107, 15109768)",0.0,,0.0
7916,43959107,15651912,"(43959107, 15651912)",0.0,,0.0
7917,43959107,1580186,"(43959107, 1580186)",0.0,,0.0
7918,43959107,17252191,"(43959107, 17252191)",0.0,,0.0
7919,43959107,18882385,"(43959107, 18882385)",0.0,,0.0
7920,43959107,19193863,"(43959107, 19193863)",0.0,,0.0
7921,43959107,19321849,"(43959107, 19321849)",0.0,,0.0
7922,43959107,20701838,"(43959107, 20701838)",0.0,,0.0
7923,43959107,27774674,"(43959107, 27774674)",0.0,,0.0
7924,43959107,28544205,"(43959107, 28544205)",0.0,,0.0
7925,43959107,2871016,"(43959107, 2871016)",0.0,,0.0
7926,43959107,31831416,"(43959107, 31831416)",0.0,,0.0
7927,43959107,32155806,"(43959107, 32155806)",0.0,,0.0
7928,43959107,36561668,"(43959107, 36561668)",0.0,,0.0
7929,43959107,42730285,"(43959107, 42730285)",0.0,,0.0
7930,43959107,43254740,"(43959107, 43254740)",0.0,,0.0
7931,43962103,1603794,"(43962103, 1603794)",0.0,,0.0
7932,43962103,18576284,"(43962103, 18576284)",0.0,,0.0
7933,43962103,189754,"(43962103, 189754)",0.0,,0.0
7934,43962103,21019335,"(43962103, 21019335)",0.0,,0.0
7935,43962103,21226334,"(43962103, 21226334)",0.0,,0.0
7936,43962103,23312970,"(43962103, 23312970)",0.0,,0.0
7937,43962103,25162622,"(43962103, 25162622)",0.0,,0.0
7938,43962103,28757751,"(43962103, 28757751)",0.0,,0.0
7939,43962103,31064558,"(43962103, 31064558)",0.0,,0.0
7940,43962103,42878916,"(43962103, 42878916)",0.0,,0.0
7941,43962103,43672128,"(43962103, 43672128)",0.0,,0.0
7942,43976148,1798945,"(43976148, 1798945)",0.0,,0.0
7943,43976148,20063721,"(43976148, 20063721)",0.0,,0.0
7944,43976148,26781097,"(43976148, 26781097)",0.0,0.0,0.0
7945,43976148,26826725,"(43976148, 26826725)",0.0,,0.0
7946,43976148,32735585,"(43976148, 32735585)",0.0,,0.0
7947,43976148,43719104,"(43976148, 43719104)",0.0,,0.0
7948,43976314,1603794,"(43976314, 1603794)",0.0,,0.0
7949,43976314,189754,"(43976314, 189754)",0.0,,0.0
7950,43976314,21019335,"(43976314, 21019335)",0.0,,0.0
7951,43976314,21226334,"(43976314, 21226334)",0.0,,0.0
7952,43976314,25162622,"(43976314, 25162622)",0.0,,0.0
7953,43976314,28757751,"(43976314, 28757751)",0.0,,0.0
7954,43976314,31064558,"(43976314, 31064558)",0.0,,0.0
7955,43976314,34750770,"(43976314, 34750770)",0.0,,0.0
7956,43976314,41514807,"(43976314, 41514807)",0.0,,0.0
7957,43976314,42878916,"(43976314, 42878916)",0.0,,0.0
7958,43976314,43672128,"(43976314, 43672128)",0.0,,0.0
7959,43976314,43962103,"(43976314, 43962103)",1.0,,1.0
7960,43978539,15651912,"(43978539, 15651912)",0.0,,0.0
7961,43978539,16525186,"(43978539, 16525186)",0.0,,0.0
7962,43978539,17252191,"(43978539, 17252191)",0.0,,0.0
7963,43978539,18882208,"(43978539, 18882208)",0.0,,1.0
7964,43978539,18882385,"(43978539, 18882385)",0.0,,1.0
7965,43978539,22187951,"(43978539, 22187951)",0.0,,0.0
7966,43978539,28544205,"(43978539, 28544205)",0.0,,0.0
7967,43978539,31136615,"(43978539, 31136615)",0.0,,0.0
7968,43978539,31139590,"(43978539, 31139590)",0.0,,0.0
7969,43978539,31831416,"(43978539, 31831416)",0.0,,0.0
7970,43978539,32155806,"(43978539, 32155806)",0.0,,0.0
7971,43978539,37452579,"(43978539, 37452579)",0.0,,0.0
7972,43993096,14277750,"(43993096, 14277750)",0.0,,0.0
7973,43993096,17875133,"(43993096, 17875133)",0.0,,0.0
7974,43993096,20197910,"(43993096, 20197910)",0.0,,0.0
7975,43993096,21009564,"(43993096, 21009564)",0.0,,0.0
7976,43993096,29116941,"(43993096, 29116941)",0.0,,0.0
7977,44171774,10549599,"(44171774, 10549599)",0.0,,0.0
7978,44171774,13247212,"(44171774, 13247212)",0.0,,0.0
7979,44171774,17968731,"(44171774, 17968731)",0.0,,0.0
7980,44171774,18252871,"(44171774, 18252871)",0.0,,0.0
7981,44171774,18832250,"(44171774, 18832250)",0.0,,0.0
7982,44171774,20621604,"(44171774, 20621604)",0.0,,0.0
7983,44171774,22714053,"(44171774, 22714053)",0.0,,0.0
7984,44171774,27913527,"(44171774, 27913527)",0.0,,0.0
7985,44171774,28946381,"(44171774, 28946381)",0.0,,0.0
7986,44171774,32413659,"(44171774, 32413659)",0.0,,0.0
7987,44171774,32421030,"(44171774, 32421030)",0.0,,0.0
7988,44171774,378523,"(44171774, 378523)",0.0,,0.0
7989,44171774,40362812,"(44171774, 40362812)",0.0,,0.0
7990,44259980,1849795,"(44259980, 1849795)",0.0,,0.0
7991,44259980,18517833,"(44259980, 18517833)",0.0,,0.0
7992,44259980,21593642,"(44259980, 21593642)",0.0,,0.0
7993,44259980,25775511,"(44259980, 25775511)",0.0,,0.0
7994,44259980,33673394,"(44259980, 33673394)",0.0,,0.0
7995,44259980,33710107,"(44259980, 33710107)",0.0,,0.0
7996,44259980,3577411,"(44259980, 3577411)",0.0,,0.0
7997,44259980,38160285,"(44259980, 38160285)",0.0,,0.0
7998,44259980,40105108,"(44259980, 40105108)",0.0,,0.0
7999,44259980,40196568,"(44259980, 40196568)",0.0,,0.0
8000,44259980,41522652,"(44259980, 41522652)",0.0,,0.0
8001,44259980,41680836,"(44259980, 41680836)",0.0,,0.0
8002,44259980,43933080,"(44259980, 43933080)",0.0,,0.0
8003,44351391,16175728,"(44351391, 16175728)",0.0,,0.0
8004,44351391,28871,"(44351391, 28871)",0.0,,0.0
8005,44352363,13256599,"(44352363, 13256599)",0.0,,0.0
8006,44352363,219276,"(44352363, 219276)",0.0,,0.0
8007,44352363,245927,"(44352363, 245927)",0.0,,0.0
8008,44352363,30946085,"(44352363, 30946085)",0.0,,0.0
8009,44352363,44351391,"(44352363, 44351391)",1.0,,1.0
8010,44352581,44352363,"(44352581, 44352363)",1.0,,1.0
8011,44352762,16175728,"(44352762, 16175728)",0.0,,0.0
8012,44352762,28871,"(44352762, 28871)",0.0,,0.0
8013,44352762,30946085,"(44352762, 30946085)",0.0,,0.0
8014,44352762,44351391,"(44352762, 44351391)",1.0,1.0,1.0
8015,44352762,44352363,"(44352762, 44352363)",1.0,1.0,1.0
8016,44352837,11843850,"(44352837, 11843850)",0.0,,0.0
8017,44352837,11846023,"(44352837, 11846023)",0.0,,0.0
8018,44352837,19093068,"(44352837, 19093068)",0.0,,0.0
8019,44352837,33677866,"(44352837, 33677866)",0.0,,0.0
8020,44352837,44352581,"(44352837, 44352581)",0.0,,1.0
8021,44365699,1086795,"(44365699, 1086795)",0.0,,0.0
8022,44365699,193038,"(44365699, 193038)",0.0,,0.0
8023,44365699,21321370,"(44365699, 21321370)",0.0,,0.0
8024,44365699,22168849,"(44365699, 22168849)",0.0,,0.0
8025,44365699,308028,"(44365699, 308028)",0.0,,0.0
8026,44365699,30808063,"(44365699, 30808063)",0.0,,0.0
8027,44365699,34798355,"(44365699, 34798355)",0.0,,0.0
8028,44365699,42015255,"(44365699, 42015255)",0.0,,0.0
8029,44365699,43049949,"(44365699, 43049949)",1.0,,1.0
8030,44365699,43719459,"(44365699, 43719459)",0.0,,0.0
8031,44384486,11054922,"(44384486, 11054922)",0.0,,0.0
8032,44384486,11747373,"(44384486, 11747373)",0.0,,0.0
8033,44384486,13598808,"(44384486, 13598808)",0.0,,0.0
8034,44384486,15465365,"(44384486, 15465365)",0.0,,0.0
8035,44384486,20226646,"(44384486, 20226646)",0.0,,0.0
8036,44384486,22367852,"(44384486, 22367852)",0.0,,0.0
8037,44384486,26858674,"(44384486, 26858674)",0.0,,0.0
8038,44384486,311124,"(44384486, 311124)",0.0,,0.0
8039,44384486,31187654,"(44384486, 31187654)",0.0,,0.0
8040,44384486,32179987,"(44384486, 32179987)",0.0,,0.0
8041,44384486,35592652,"(44384486, 35592652)",0.0,,0.0
8042,44498237,11161348,"(44498237, 11161348)",0.0,,0.0
8043,44498237,11161861,"(44498237, 11161861)",0.0,,0.0
8044,44498237,17678275,"(44498237, 17678275)",0.0,,0.0
8045,44498237,19715150,"(44498237, 19715150)",0.0,,0.0
8046,44498237,21180046,"(44498237, 21180046)",0.0,,0.0
8047,44498237,23757459,"(44498237, 23757459)",0.0,,0.0
8048,44498237,23760266,"(44498237, 23760266)",0.0,,0.0
8049,44498237,24296667,"(44498237, 24296667)",0.0,,0.0
8050,44498237,24640641,"(44498237, 24640641)",0.0,,0.0
8051,44498237,26185801,"(44498237, 26185801)",0.0,,0.0
8052,44498237,27566540,"(44498237, 27566540)",0.0,,0.0
8053,44498237,31215469,"(44498237, 31215469)",0.0,,0.0
8054,44498237,35864556,"(44498237, 35864556)",0.0,,0.0
8055,44498237,38835232,"(44498237, 38835232)",0.0,,0.0
8056,44498237,41489970,"(44498237, 41489970)",0.0,,0.0
8057,44498237,42947192,"(44498237, 42947192)",0.0,,0.0
8058,44514568,10538208,"(44514568, 10538208)",0.0,,0.0
8059,44514568,12216213,"(44514568, 12216213)",0.0,,0.0
8060,44514568,13013727,"(44514568, 13013727)",0.0,,0.0
8061,44514568,1315392,"(44514568, 1315392)",0.0,,0.0
8062,44514568,13852643,"(44514568, 13852643)",0.0,,0.0
8063,44514568,15038140,"(44514568, 15038140)",0.0,,0.0
8064,44514568,15109768,"(44514568, 15109768)",0.0,,0.0
8065,44514568,15651912,"(44514568, 15651912)",0.0,,0.0
8066,44514568,15839201,"(44514568, 15839201)",0.0,,0.0
8067,44514568,17252191,"(44514568, 17252191)",0.0,,0.0
8068,44514568,18882385,"(44514568, 18882385)",0.0,,0.0
8069,44514568,19193863,"(44514568, 19193863)",0.0,,0.0
8070,44514568,19321849,"(44514568, 19321849)",0.0,,0.0
8071,44514568,20701838,"(44514568, 20701838)",0.0,,0.0
8072,44514568,21529245,"(44514568, 21529245)",0.0,,0.0
8073,44514568,2435572,"(44514568, 2435572)",0.0,,0.0
8074,44514568,28544205,"(44514568, 28544205)",0.0,,0.0
8075,44514568,2871016,"(44514568, 2871016)",0.0,,0.0
8076,44514568,30394912,"(44514568, 30394912)",0.0,,0.0
8077,44514568,31136615,"(44514568, 31136615)",0.0,,0.0
8078,44514568,31831416,"(44514568, 31831416)",0.0,,0.0
8079,44514568,32155806,"(44514568, 32155806)",0.0,,0.0
8080,44514568,40245488,"(44514568, 40245488)",0.0,,0.0
8081,44514568,42730285,"(44514568, 42730285)",0.0,,0.0
8082,44514568,43254740,"(44514568, 43254740)",0.0,,0.0
8083,44514568,43959107,"(44514568, 43959107)",0.0,,0.0
8084,44514568,43978539,"(44514568, 43978539)",0.0,,0.0
8085,44534876,15276959,"(44534876, 15276959)",0.0,,0.0
8086,44534876,2471617,"(44534876, 2471617)",0.0,,0.0
8087,44534876,25202255,"(44534876, 25202255)",1.0,,0.0
8088,44534876,33986110,"(44534876, 33986110)",0.0,,0.0
8089,44534876,35660665,"(44534876, 35660665)",0.0,,0.0
8090,44534876,378523,"(44534876, 378523)",0.0,,0.0
8091,44534876,39896329,"(44534876, 39896329)",0.0,,0.0
8092,44534876,41074014,"(44534876, 41074014)",0.0,,0.0
8093,44534876,4180798,"(44534876, 4180798)",0.0,,0.0
8094,44534876,43388765,"(44534876, 43388765)",0.0,,0.0
8095,44534876,43388883,"(44534876, 43388883)",0.0,,0.0
8096,44568529,1901877,"(44568529, 1901877)",0.0,,0.0
8097,44568529,20178478,"(44568529, 20178478)",0.0,,0.0
8098,44568529,31072230,"(44568529, 31072230)",0.0,,0.0
8099,44568529,39529278,"(44568529, 39529278)",0.0,,0.0
8100,44568529,39529472,"(44568529, 39529472)",0.0,,0.0
8101,44586588,10287267,"(44586588, 10287267)",0.0,,0.0
8102,44586588,24733482,"(44586588, 24733482)",0.0,,0.0
8103,44586588,27595911,"(44586588, 27595911)",0.0,,0.0
8104,44586588,29648361,"(44586588, 29648361)",0.0,,0.0
8105,44586588,29845425,"(44586588, 29845425)",0.0,,0.0
8106,44586588,32888043,"(44586588, 32888043)",0.0,,0.0
8107,44586588,34750770,"(44586588, 34750770)",0.0,,0.0
8108,44586588,3929712,"(44586588, 3929712)",0.0,,0.0
8109,44586588,42065839,"(44586588, 42065839)",0.0,,0.0
8110,44590513,11165921,"(44590513, 11165921)",0.0,,0.0
8111,44590513,19795667,"(44590513, 19795667)",0.0,,0.0
8112,44590513,27854236,"(44590513, 27854236)",0.0,,0.0
8113,44695126,20774847,"(44695126, 20774847)",0.0,,0.0
8114,44695126,25975448,"(44695126, 25975448)",0.0,,0.0
8115,44695126,32888043,"(44695126, 32888043)",0.0,,0.0
8116,44695126,3929712,"(44695126, 3929712)",0.0,,0.0
8117,44695126,44586588,"(44695126, 44586588)",0.0,,0.0
8118,44733441,20774847,"(44733441, 20774847)",0.0,,0.0
8119,44733441,25975448,"(44733441, 25975448)",0.0,,0.0
8120,44733441,32888043,"(44733441, 32888043)",0.0,,0.0
8121,44733441,44586588,"(44733441, 44586588)",0.0,0.0,0.0
8122,44733441,44695126,"(44733441, 44695126)",1.0,,1.0
8123,4488692,11165921,"(4488692, 11165921)",0.0,,0.0
8124,4488692,11239298,"(4488692, 11239298)",0.0,,0.0
8125,4488692,16235797,"(4488692, 16235797)",0.0,,0.0
8126,4488692,25818312,"(4488692, 25818312)",0.0,,0.0
8127,4488692,27281605,"(4488692, 27281605)",0.0,,0.0
8128,4488692,27850551,"(4488692, 27850551)",0.0,,0.0
8129,4488692,27854236,"(4488692, 27854236)",0.0,,0.0
8130,4488692,2800120,"(4488692, 2800120)",0.0,,0.0
8131,4488692,32707589,"(4488692, 32707589)",0.0,,0.0
8132,4488692,37576592,"(4488692, 37576592)",0.0,,0.0
8133,4488692,40296030,"(4488692, 40296030)",0.0,,0.0
8134,4488692,40563928,"(4488692, 40563928)",0.0,,0.0
8135,45052496,10593371,"(45052496, 10593371)",0.0,,0.0
8136,45052496,13491924,"(45052496, 13491924)",0.0,,0.0
8137,45052496,1524993,"(45052496, 1524993)",0.0,,0.0
8138,45052496,20735962,"(45052496, 20735962)",0.0,,0.0
8139,45052496,22529423,"(45052496, 22529423)",0.0,,0.0
8140,45052496,23575414,"(45052496, 23575414)",0.0,,0.0
8141,45052496,24589263,"(45052496, 24589263)",0.0,,0.0
8142,45052496,30288757,"(45052496, 30288757)",0.0,,0.0
8143,45052496,34999754,"(45052496, 34999754)",0.0,,0.0
8144,45052496,36828236,"(45052496, 36828236)",0.0,,0.0
8145,45052496,37085081,"(45052496, 37085081)",0.0,,0.0
8146,45052496,43152460,"(45052496, 43152460)",0.0,,0.0
8147,45052496,43152571,"(45052496, 43152571)",0.0,,0.0
8148,450767,10094980,"(450767, 10094980)",0.0,,0.0
8149,450767,17875133,"(450767, 17875133)",0.0,,0.0
8150,450767,31208676,"(450767, 31208676)",0.0,,0.0
8151,450767,4248769,"(450767, 4248769)",0.0,,0.0
8152,45109092,1798945,"(45109092, 1798945)",0.0,,0.0
8153,45109092,20113545,"(45109092, 20113545)",0.0,,0.0
8154,45110826,1798945,"(45110826, 1798945)",0.0,,0.0
8155,45110826,20113545,"(45110826, 20113545)",0.0,,0.0
8156,45110826,45109092,"(45110826, 45109092)",1.0,,1.0
8157,45169008,19715150,"(45169008, 19715150)",0.0,,0.0
8158,45169008,21180046,"(45169008, 21180046)",0.0,,0.0
8159,45169008,23757459,"(45169008, 23757459)",0.0,1.0,1.0
8160,45169008,23760266,"(45169008, 23760266)",1.0,,1.0
8161,45169008,23776178,"(45169008, 23776178)",0.0,,0.0
8162,45169008,24217698,"(45169008, 24217698)",0.0,,0.0
8163,45169008,24296667,"(45169008, 24296667)",0.0,1.0,1.0
8164,45169008,24640641,"(45169008, 24640641)",0.0,1.0,1.0
8165,45169008,27566540,"(45169008, 27566540)",1.0,0.0,1.0
8166,45169008,31215469,"(45169008, 31215469)",0.0,,1.0
8167,45169008,31943477,"(45169008, 31943477)",0.0,,1.0
8168,45169008,37276493,"(45169008, 37276493)",0.0,,0.0
8169,45169008,38835232,"(45169008, 38835232)",0.0,,0.0
8170,45169008,41489970,"(45169008, 41489970)",0.0,,0.0
8171,45169008,42510492,"(45169008, 42510492)",0.0,,0.0
8172,45169008,42947192,"(45169008, 42947192)",1.0,,1.0
8173,45169008,44498237,"(45169008, 44498237)",0.0,,0.0
8174,45314111,15757001,"(45314111, 15757001)",0.0,,0.0
8175,45314111,168769,"(45314111, 168769)",0.0,,0.0
8176,45314111,17618917,"(45314111, 17618917)",0.0,,0.0
8177,45314111,40428175,"(45314111, 40428175)",0.0,,0.0
8178,45314111,422044,"(45314111, 422044)",0.0,0.0,0.0
8179,45488821,15911681,"(45488821, 15911681)",0.0,0.0,0.0
8180,45488821,19975805,"(45488821, 19975805)",0.0,,0.0
8181,45488821,2018017,"(45488821, 2018017)",0.0,,0.0
8182,45488821,20447839,"(45488821, 20447839)",0.0,,0.0
8183,45488821,29268359,"(45488821, 29268359)",0.0,,0.0
8184,45488821,31356236,"(45488821, 31356236)",0.0,,0.0
8185,45488821,38634976,"(45488821, 38634976)",0.0,,0.0
8186,45488821,40335193,"(45488821, 40335193)",0.0,,0.0
8187,45488821,41551571,"(45488821, 41551571)",1.0,,1.0
8188,45588996,10611436,"(45588996, 10611436)",0.0,,0.0
8189,45588996,19956259,"(45588996, 19956259)",0.0,,0.0
8190,45588996,219276,"(45588996, 219276)",0.0,,0.0
8191,45588996,30946085,"(45588996, 30946085)",0.0,,0.0
8192,45588996,44352363,"(45588996, 44352363)",0.0,,0.0
8193,45588996,44352762,"(45588996, 44352762)",0.0,,0.0
8194,45591405,26858674,"(45591405, 26858674)",0.0,,0.0
8195,45591405,311124,"(45591405, 311124)",0.0,,0.0
8196,45591405,35592652,"(45591405, 35592652)",0.0,,0.0
8197,45591405,35859555,"(45591405, 35859555)",0.0,,0.0
8198,45747871,1523635,"(45747871, 1523635)",0.0,,0.0
8199,45747871,1570315,"(45747871, 1570315)",0.0,,0.0
8200,45747871,18423345,"(45747871, 18423345)",0.0,,0.0
8201,45747871,19339775,"(45747871, 19339775)",0.0,,0.0
8202,45747871,22975936,"(45747871, 22975936)",0.0,,0.0
8203,45747871,24133446,"(45747871, 24133446)",0.0,,0.0
8204,45747871,24134953,"(45747871, 24134953)",0.0,,0.0
8205,45747871,25004866,"(45747871, 25004866)",0.0,,0.0
8206,45747871,39529278,"(45747871, 39529278)",0.0,,0.0
8207,45836872,13272633,"(45836872, 13272633)",0.0,,0.0
8208,45836872,22548945,"(45836872, 22548945)",0.0,,0.0
8209,45836872,23059863,"(45836872, 23059863)",0.0,,0.0
8210,45836872,31453479,"(45836872, 31453479)",0.0,,0.0
8211,45836872,32234250,"(45836872, 32234250)",1.0,,1.0
8212,45836872,32234536,"(45836872, 32234536)",1.0,,1.0
8213,45836872,32234710,"(45836872, 32234710)",1.0,,1.0
8214,45836872,32235074,"(45836872, 32235074)",1.0,,1.0
8215,45836872,32235168,"(45836872, 32235168)",1.0,,1.0
8216,45836872,32235546,"(45836872, 32235546)",0.0,,1.0
8217,45836872,33280916,"(45836872, 33280916)",0.0,,0.0
8218,45838899,1069142,"(45838899, 1069142)",0.0,,0.0
8219,45838899,15093623,"(45838899, 15093623)",0.0,,0.0
8220,45838899,18559856,"(45838899, 18559856)",0.0,,0.0
8221,45838899,20389972,"(45838899, 20389972)",0.0,,0.0
8222,45838899,20791949,"(45838899, 20791949)",0.0,,0.0
8223,45838899,2478937,"(45838899, 2478937)",0.0,,0.0
8224,45838899,29776071,"(45838899, 29776071)",0.0,,0.0
8225,45838899,29901220,"(45838899, 29901220)",0.0,,0.0
8226,45838899,304082,"(45838899, 304082)",0.0,,0.0
8227,45838899,35669050,"(45838899, 35669050)",0.0,,0.0
8228,45838899,35670498,"(45838899, 35670498)",0.0,,0.0
8229,45841645,14105164,"(45841645, 14105164)",0.0,,0.0
8230,45841645,15093623,"(45841645, 15093623)",0.0,,0.0
8231,45841645,19284547,"(45841645, 19284547)",0.0,,0.0
8232,45841645,20389972,"(45841645, 20389972)",0.0,,0.0
8233,45841645,22913973,"(45841645, 22913973)",0.0,,0.0
8234,45841645,35660665,"(45841645, 35660665)",0.0,,0.0
8235,45841645,35669050,"(45841645, 35669050)",0.0,,0.0
8236,45841645,35670498,"(45841645, 35670498)",0.0,,0.0
8237,45841645,35670895,"(45841645, 35670895)",0.0,,0.0
8238,45841645,35826322,"(45841645, 35826322)",0.0,,0.0
8239,45841645,39896329,"(45841645, 39896329)",0.0,,0.0
8240,45841645,4180798,"(45841645, 4180798)",0.0,0.0,0.0
8241,45841645,45838899,"(45841645, 45838899)",1.0,1.0,1.0
8242,45889758,19975805,"(45889758, 19975805)",0.0,,0.0
8243,45889758,2018017,"(45889758, 2018017)",0.0,,0.0
8244,45889758,20447839,"(45889758, 20447839)",0.0,,0.0
8245,45889758,29268359,"(45889758, 29268359)",0.0,,0.0
8246,45889758,31356236,"(45889758, 31356236)",0.0,,0.0
8247,45889758,38634976,"(45889758, 38634976)",0.0,,0.0
8248,45889758,40335193,"(45889758, 40335193)",0.0,,0.0
8249,45889758,41551571,"(45889758, 41551571)",0.0,,0.0
8250,45889758,45488821,"(45889758, 45488821)",0.0,,0.0
8251,45981721,20447839,"(45981721, 20447839)",0.0,,0.0
8252,45981721,29251403,"(45981721, 29251403)",0.0,,0.0
8253,45981721,29268359,"(45981721, 29268359)",0.0,,0.0
8254,45981721,3590060,"(45981721, 3590060)",0.0,,0.0
8255,45981721,40335193,"(45981721, 40335193)",0.0,,0.0
8256,45981721,41551571,"(45981721, 41551571)",0.0,,0.0
8257,45981721,45889758,"(45981721, 45889758)",1.0,,1.0
8258,45982109,19975805,"(45982109, 19975805)",0.0,,0.0
8259,45982109,2018017,"(45982109, 2018017)",0.0,,0.0
8260,45982109,20447839,"(45982109, 20447839)",0.0,,0.0
8261,45982109,29268359,"(45982109, 29268359)",0.0,,0.0
8262,45982109,38634976,"(45982109, 38634976)",0.0,,0.0
8263,45982109,40335193,"(45982109, 40335193)",0.0,,0.0
8264,45982109,41551571,"(45982109, 41551571)",0.0,,0.0
8265,45982109,45488821,"(45982109, 45488821)",0.0,,0.0
8266,45982109,45889758,"(45982109, 45889758)",1.0,,1.0
8267,45982109,45981721,"(45982109, 45981721)",1.0,,1.0
8268,45982523,19975805,"(45982523, 19975805)",0.0,,0.0
8269,45982523,2018017,"(45982523, 2018017)",0.0,,0.0
8270,45982523,20447839,"(45982523, 20447839)",0.0,,0.0
8271,45982523,2902819,"(45982523, 2902819)",0.0,0.0,0.0
8272,45982523,29268359,"(45982523, 29268359)",0.0,,0.0
8273,45982523,38634976,"(45982523, 38634976)",0.0,,0.0
8274,45982523,41551571,"(45982523, 41551571)",0.0,,0.0
8275,45982523,45488821,"(45982523, 45488821)",0.0,,0.0
8276,45982523,45889758,"(45982523, 45889758)",1.0,1.0,1.0
8277,45982523,45982109,"(45982523, 45982109)",1.0,,1.0
8278,46099380,1603794,"(46099380, 1603794)",0.0,,0.0
8279,46099380,189754,"(46099380, 189754)",0.0,,0.0
8280,46099380,21019335,"(46099380, 21019335)",0.0,,0.0
8281,46099380,21226334,"(46099380, 21226334)",0.0,,0.0
8282,46099380,23312970,"(46099380, 23312970)",0.0,,0.0
8283,46099380,25162622,"(46099380, 25162622)",0.0,,0.0
8284,46099380,28757751,"(46099380, 28757751)",0.0,,0.0
8285,46099380,31064558,"(46099380, 31064558)",0.0,,0.0
8286,46099380,41514807,"(46099380, 41514807)",0.0,,0.0
8287,46099380,42878916,"(46099380, 42878916)",0.0,,0.0
8288,46099380,43672128,"(46099380, 43672128)",0.0,,0.0
8289,46099380,43962103,"(46099380, 43962103)",0.0,,0.0
8290,46099380,43976314,"(46099380, 43976314)",0.0,,0.0
8291,4610966,17875133,"(4610966, 17875133)",0.0,,0.0
8292,4610966,18059130,"(4610966, 18059130)",0.0,,0.0
8293,4610966,20197910,"(4610966, 20197910)",0.0,,0.0
8294,4610966,20405959,"(4610966, 20405959)",0.0,,0.0
8295,4610966,28798431,"(4610966, 28798431)",0.0,,0.0
8296,4610966,29116941,"(4610966, 29116941)",0.0,,0.0
8297,4610966,43993096,"(4610966, 43993096)",0.0,,0.0
8298,46115777,10441222,"(46115777, 10441222)",0.0,,0.0
8299,46115777,12597756,"(46115777, 12597756)",0.0,,0.0
8300,46115777,12598630,"(46115777, 12598630)",0.0,,0.0
8301,46115777,13611657,"(46115777, 13611657)",0.0,,0.0
8302,46115777,14274504,"(46115777, 14274504)",0.0,,0.0
8303,46115777,20703653,"(46115777, 20703653)",1.0,,0.0
8304,46115777,26519083,"(46115777, 26519083)",0.0,,0.0
8305,46115777,3332424,"(46115777, 3332424)",0.0,,0.0
8306,46115777,34349938,"(46115777, 34349938)",1.0,,1.0
8307,46115777,34349941,"(46115777, 34349941)",1.0,,1.0
8308,46115777,36446524,"(46115777, 36446524)",0.0,,0.0
8309,46135236,24602294,"(46135236, 24602294)",0.0,,0.0
8310,46135236,29003498,"(46135236, 29003498)",1.0,,1.0
8311,46135236,29117307,"(46135236, 29117307)",1.0,,1.0
8312,46135236,29117415,"(46135236, 29117415)",1.0,,1.0
8313,46135236,29117444,"(46135236, 29117444)",1.0,,1.0
8314,46135236,29477986,"(46135236, 29477986)",0.0,,0.0
8315,46135236,3690880,"(46135236, 3690880)",0.0,,0.0
8316,46135236,4057394,"(46135236, 4057394)",0.0,,0.0
8317,46135236,41003140,"(46135236, 41003140)",0.0,,0.0
8318,462341,13144575,"(462341, 13144575)",0.0,,0.0
8319,462341,18576284,"(462341, 18576284)",0.0,,0.0
8320,462341,21019335,"(462341, 21019335)",0.0,,0.0
8321,462341,21859606,"(462341, 21859606)",0.0,,0.0
8322,462341,23312970,"(462341, 23312970)",0.0,,0.0
8323,462341,25162622,"(462341, 25162622)",0.0,,0.0
8324,462341,28757751,"(462341, 28757751)",0.0,,0.0
8325,462341,30033928,"(462341, 30033928)",0.0,,0.0
8326,462341,43672128,"(462341, 43672128)",0.0,,0.0
8327,462341,43962103,"(462341, 43962103)",0.0,,0.0
